ad_archive_id,advertiser,category,ad_type,image_type,has_text,days_active,human_headline_score,human_image_score,human_fit_score,ai_headline_score,ai_image_score,ai_fit_score,ai_reasoning,ai_model,collected_at
1174576227283538,Alleanza Healthcare MENA,ecommerce,feed,designed-ad,true,825,,bad,,fair,good,good,"The headline 'Home Blood Test-Book Now' is functional and direct but lacks emotional pull or differentiation beyond the basic service description. The image is a well-structured, information-dense designed ad with bold typography, a comprehensive test panel list, clear pricing (AED 399), and a professional healthcare worker visual — it does heavy lifting on its own. The fit is strong: the image, body copy, and headline all coherently communicate the same home blood collection service offer, and the category-appropriate healthcare aesthetic (blue/red color scheme, medical professional) reinforces credibility.",claude-sonnet-4-6,2026-06-06
1184089280337741,Clorox,ecommerce,feed,designed-ad,true,54,,good,,bad,good,fair,"The headline 'Shop Clorox PURE' is a generic call-to-action with zero emotional hook or specificity — it does no real work on its own. The image is strong: a well-composed lifestyle shot of pet hair on a green fabric surface with the product placed naturally, bold 'NEUTRALIZE Allergens' overlay text, and a 'Pet Dander' badge that adds specificity — this is a genuinely effective visual. The fit is only fair because the image is doing heavy lifting with its own headline ('Neutralize Allergens') that outperforms the ad headline, creating a slight disconnect where the image and copy feel like they're running separate campaigns.",claude-sonnet-4-6,2026-06-06
1196379371980388,Subvention habitation Québec,ecommerce,feed,designed-ad,true,401,,bad,,fair,fair,good,"The headline 'PROPRIÉTAIRE SEULEMENT' is functional and targeted but lacks the specificity of the dollar amounts shown in the image; the image actually does more headline work with '400$ ET 6275$'. The image is a designed ad with Quebec flag motifs, bold yellow typography, and a lifestyle circle inset of a miniature house — visually busy but coherent with the government subsidy theme. Fit is solid: the Quebec branding, specific refund range, and homeowner targeting all tell one consistent story, though the 'Ecommerce' category label feels mismatched for what is clearly a lead-gen/government-grant offer.",claude-sonnet-4-6,2026-06-06
1196728489305199,"Suppliers for Shoes, Clothing, and Bags in Guangzhou, China",ecommerce,feed,designed-ad,true,22,,bad,,bad,fair,fair,"The headline 'Interested, DM me' is completely generic and does zero work — it's a throwaway CTA masquerading as a hook. The image is a text-heavy designed ad with a dark background and yellow/green headline overlay listing B2B supply chain services, which at least communicates specific value props (3,000+ factories, 24hr response, EPR system). Fit is loose because the image reads as a serious B2B wholesale pitch while the body copy is casual and D2C-toned ('Hey there!', 'what more could you ask for?'), creating a tone mismatch between the two elements.",claude-sonnet-4-6,2026-06-06
1198965712151533,Family Medicine Austin,ecommerce,feed,designed-ad,true,213,,bad,,bad,fair,fair,"The headline is generic and corporate — 'Comprehensive Family Health Care in Austin and Leander' lists services without any hook or emotional pull. The image is a designed ad with blue/gold brand colors, a logo wordmark, baked-in headline overlay ('Health Concerns? We've Got You Covered.'), a CTA button, and a stock-style photo of a man clutching his chest — functional but visually clichéd for healthcare. Fit is loose because the baked-in image headline is actually stronger and more emotionally resonant than the submitted ad headline, creating a disconnect between what the image promises and what the copy delivers.",claude-sonnet-4-6,2026-06-06
1203421494703168,Callie Gifts,ecommerce,feed,designed-ad,true,415,,bad,,bad,good,fair,"The headline reads like an SEO product title dumped verbatim — it's a keyword string, not a hook, and would do nothing to stop a scroller. The image is actually strong for this category: the blanket is shown in a lifestyle setting (draped on a couch), the baseball graphic design is bold and eye-catching, and the personalized 'WILLIAM 18' text demonstrates the customization value clearly, making hasText true. Fit is only fair because the headline/body copy never leverages the emotional gifting angle effectively, so the image's personalization story isn't reinforced by the copy.",claude-sonnet-4-6,2026-06-06
1208367351469989,Ultimate Medical Academy,ecommerce,feed,designed-ad,true,108,,bad,,fair,fair,bad,"The headline 'Classes Start Every 2-3 Weeks' is functional and creates mild urgency but lacks emotional resonance for an education ad. The image is a styled flat-lay of pink scrubs with UMA branding, a laptop, and desk accessories — aesthetically pleasing but feels more like a lifestyle product shoot than an education enrollment ad. The fit is weak: the body copy promotes online degree programs from home, but the image evokes a merchandise/apparel aesthetic rather than academic opportunity, creating a disconnect between the enrollment pitch and the visual story.",claude-sonnet-4-6,2026-06-06
1208948931079304,WhatChimp,ecommerce,feed,designed-ad,true,206,,fair,,fair,good,bad,"The headline '0% Markup Fees on API' is functional and specific but undersells the differentiation; it reads more like a feature bullet than a scroll-stopping hook. The image is well-composed with a branded WhatsApp robot mascot, clear pricing with a strikethrough discount ($12 vs $40), and a strong CTA button — it does real visual work for a SaaS ad. However, the fit is poor: the image prominently sells a '24/7 AI Agent handles 90% of your sales inquiries' pitch while the headline and body focus on 0% markup fees and anti-ban messaging — these are different value propositions and the image and copy feel like they belong to two separate campaigns.",claude-sonnet-4-6,2026-06-06
1211114794439868,Vuori,ecommerce,display,designed-ad,true,124,,fair,,good,good,good,"The '20% Off Your First Purchase With Email Sign-Up' offer baked into the image is specific and action-driving — a clear incentive that earns attention. The visual is well-composed: three stacked Seaside Hoodies in complementary earth and jewel tones against a matching neutral background, brand-coherent and premium-feeling. The text overlay, logo, and product shot form a tight, unified ad — the muted palette and clean typography are distinctly Vuori and the whole composition tells one coherent promotional story.",claude-sonnet-4-6,2026-06-14
1219437843684369,Marriott Bonvoy,ecommerce,display,designed-ad,true,96,,fair,,good,good,good,"The headline 'You find out YOU TRAVEL PERFECTLY TOGETHER' is warm, emotionally resonant, and cleverly ties the couple-plus-dog visual to a pet-friendly spring stays CTA — it does real narrative work. The lifestyle image is well-lit, genuine-feeling, and shot in an upscale hotel lobby, making it category-coherent for a premium hotel brand. Text is baked directly into the image with the headline overlay, subhead, and Marriott Bonvoy wordmark, making this a fully designed ad with tight alignment between copy, visual, and brand.",claude-sonnet-4-6,2026-06-06
1224350126341397,Garage Door Supply House,ecommerce,feed,designed-ad,true,85,,bad,,fair,good,good,"The headline is functional and descriptive but reads like a product catalog label rather than a hook — no price point, no benefit, no urgency. The image is well-composed: a real lifestyle shot of the door installed on a modern home, with brand logos, a 'SALE!' starburst badge, and a bold product name overlay at the bottom, making it a clearly designed ad. Fit is strong — the image, product name, and category all tell one coherent story about a premium garage door product on sale.",claude-sonnet-4-6,2026-04-15
1226613188893000,ColdTrack,ecommerce,feed,designed-ad,true,127,,bad,,fair,good,good,"The headline is functional but generic — 'perishable eCommerce fulfillment, logistics and software' describes the service category without a differentiating hook or emotional pull. The image is a well-executed designed ad with dark branded background, logo, bold headline overlay, two guarantee badges, and a clear CTA button — it communicates trust signals and specificity better than the body copy. Fit is strong: the visual and copy tell a coherent B2B logistics story, and the guarantees ('100% Pack Accuracy' and 'Shipping Cost Savings') add concrete credibility that elevates the overall ad.",claude-sonnet-4-6,2026-06-06
1253208582448666,SquawkBox,ecommerce,feed,designed-ad,true,505,,bad,,fair,good,good,"The headline is functional and conversational but leans on a fairly common 'ditch X for Y' structure without a truly sharp hook. The image is genuinely well-executed — it uses a clear before/after comparison layout with labeled pet store toys vs. Squawk Box products, themed toy name overlays, and real product photography, making it the strongest element of the ad. Fit is tight: the image directly mirrors the body copy's contrast structure (pet store cons vs. Squawk Box pros), and both visual and copy work together to tell one coherent subscription-box story. HasText is true due to prominent baked-in text including product theme names, pricing callouts, and category labels.",claude-sonnet-4-6,2026-06-06
1273899464575695,"Zhongshan Research Mechanical Technology CO., LTD",ecommerce,feed,designed-ad,true,145,,fair,,fair,good,good,"The headline is functional and category-appropriate but generic — 'Integrated & Reliable' is a filler phrase that adds little differentiation for a B2B industrial buyer. The image is well-executed for industrial B2B: clean green background, two product variants shown at scale, bold 'RESEARCH' brand watermark, and a clear headline overlay ('High Precision Electric LSR Mixing and Metering System') baked into the design — making hasText true and imageType designed-ad. Fit is strong: the image, body copy, and headline all consistently communicate a serious industrial equipment supplier targeting OEM/ODM buyers, with the product front and center and the brand identity reinforced throughout.",claude-sonnet-4-6,2026-06-06
1274508894533327,iHerb,ecommerce,feed,designed-ad,true,109,,good,,fair,good,good,"The headline 'iHerb App Exclusive Offer' is functional but generic — it doesn't carry the punch of the 15% off offer that dominates the image. The image is well-executed: bold green brand colors, a hand holding the app on a phone, a prominent discount badge, and a promo code — all baked-in text working hard together. Fit is tight; the image, body copy, and CTA all tell a single coherent story about downloading the app for a first-order discount.",claude-sonnet-4-6,2026-06-06
1284675386593572,Hill’s Pet Nutrition,ecommerce,feed,designed-ad,true,36,,bad,,good,good,good,"The headline 'Because you're only human.' is emotionally resonant and cleverly self-aware, playing into pet-owner guilt in a relatable way. The image of a stressed-looking man with the overlay 'Three stages of meeting guilt' is a strong, humorous hook that stops scrollers — it's a deliberate ad composition with lifestyle context, text overlay, and the Hill's logo baked in, making it clearly designed-ad with hasText true. The fit is tight: the guilt narrative, the human-centric visual, and the body copy about cats getting what they want all tell one coherent, witty story that suits the Hill's brand well.",claude-sonnet-4-6,2026-06-06
1285228057150297,Vuori,ecommerce,feed,designed-ad,true,32,,fair,,fair,good,good,"The headline 'Shades Of Bliss' is a soft brand-play pun — functional and thematically tied to BlissBlend, but not particularly stopping-power strong on its own. The image is high quality with a tight, flattering crop of the navy shorts, clean background, and the 'Vuori BlissBlend™' + 'Best Selling. Buttery Soft.' text overlay baked directly into the visual — making it clearly a designed-ad with hasText true. Fit is strong: the body copy, product name, image, and landing page all reinforce the BlissBlend material story cohesively, though there's a minor inconsistency between the body referencing 'AllTheFeels™ Collection' and the image/URL emphasizing 'BlissBlend.'",claude-sonnet-4-6,2026-06-14
1291278832854935,Illyvoip,ecommerce,feed,designed-ad,true,89,,fair,,fair,fair,good,"The headline 'Instant Access to 200+ Countries' is functional and specific with a numeric hook, but the image text 'Start Calling in Minutes' is actually a stronger hook — the mismatch between the two dilutes impact. The image shows fiber optic telecom infrastructure on a dark designed layout with the brand logo and 'Premium VoIP Trunk' pill badge, which is category-coherent and more credible than generic stock. Fit is solid — the telecom hardware visual, copy about worldwide calling, and VoIP branding all tell one consistent B2B infrastructure story.",claude-sonnet-4-6,2026-06-06
1298751568426263,Gymshark,ecommerce,feed,designed-ad,true,26,,good,,fair,fair,good,"The headline 'EVERYDAY SEAMLESS RESTOCK' is functional and product-specific but lacks emotional punch — 'restock' is more inventory language than a compelling hook. The image is a gym mirror selfie showing the product in use, which is on-brand for Gymshark's aspirational-but-relatable aesthetic, though the UGC-style shot feels somewhat casual rather than polished. Fit is strong overall — the lifestyle gym context, the seamless activewear on display, and the comfort-focused body copy all tell a coherent story; the text overlay 'EVERYDAY SEAMLESS' and 'Gymshark' wordmark baked into the image confirm hasText:true and designed-ad classification.",claude-sonnet-4-6,2026-06-14
1300316344772440,Thirty One Palms Studio,ecommerce,feed,designed-ad,true,300,,bad,,fair,good,good,"The headline is functional but just names the product without a hook — 'Squarespace Template White Linen' tells you what it is but doesn't sell why you'd want it. The image is strong: it shows the template in context on desktop and mobile mockups, giving buyers an immediate visual of what they're purchasing, and the baked-in text 'Template for Squarespace / Easy to Edit · Beginner Friendly · No Coding' reinforces the key selling points directly in the visual. Fit is tight — the product mockup, the text overlays, and the body copy all tell one coherent story about a beginner-friendly Squarespace template, which is exactly right for this ecommerce/digital-product category.",claude-sonnet-4-6,2026-06-06
1303613434362163,Dwell Apparel,ecommerce,feed,designed-ad,true,801,,good,,fair,good,good,"The headline 'Looking For Brand Ambassadors' is functional and direct but generic — it states the ask without any emotional hook or community-specific appeal that would make a Christian lifestyle consumer stop scrolling. The image is well-composed: a lifestyle shot of a woman holding a 'Hallelujah' tote bag with bold white text overlay and a teal CTA button, creating a deliberate ad composition that feels brand-coherent and visually clean. Fit is tight — the Christian lifestyle product, ambassador recruitment message, and community-oriented body copy all tell one coherent story, and the image text reinforces both the product and the brand's faith identity.",claude-sonnet-4-6,2026-06-06
1316385933873973,AppScenic,ecommerce,feed,designed-ad,true,61,,bad,,good,good,good,"The headline 'Stop China. Start shipping in 2–5 days.' is punchy, specific, and creates immediate contrast — it directly addresses a real pain point dropshippers face. The image is a well-structured comparison table (China Dropshipping vs. AppScenic) with red X's vs. green checkmarks, making the value proposition scannable and compelling at a glance. The headline, body copy, and image all tell one coherent story — the comparison visual directly reinforces the 'switch from China' narrative, creating tight fit across all elements.",claude-sonnet-4-6,2026-06-06
1322331986418643,Gray Poplar,ecommerce,feed,designed-ad,true,38,,bad,,good,fair,fair,"The headline 'Stop Losing Sales to Slow Shipping' is pain-point specific and creates urgency — it earns a stop-scroll for dropshippers. The image is a classic AI-generated business-handshake cliché that doesn't specifically evoke logistics or fulfillment, though the baked-in text overlay ('China to US/EU in 7-12 Days') adds concrete specificity and partially rescues it. Fit is loose — the handshake visual is generic B2B stock energy rather than fulfillment/shipping category-specific, but the text overlay ties the message together enough to be functional.",claude-sonnet-4-6,2026-06-06
1323812119596060,Scentbird,ecommerce,feed,designed-ad,true,29,,fair,,fair,good,good,"The headline '50% off Your First Month' is functional and clear but generic for a subscription service — it doesn't differentiate Scentbird from any other discount offer. The image is strong: it combines the branded Scentbird cases in an open gift box with recognizable designer fragrance references (Versace, Burberry, D&G) arranged around it, plus a hand interacting with the product for lifestyle feel, and a prominent '$9 A FREE CASE' price callout baked into the image. The fit is good overall — the image does heavy lifting that the bland headline doesn't, with the '$9' text in the image actually being a stronger hook than the headline itself, and the product category is immediately clear.",claude-sonnet-4-6,2026-06-06
1324268009237454,XCMG Machmall.com,ecommerce,display,designed-ad,true,252,,bad,,bad,fair,fair,"'Making Great Achievements' is pure corporate hype with zero specificity — no product benefit, no offer, no hook that would stop a scroll. The image is visually bold with the dramatic orange sunset and large crane, and the designed composition with overlaid text gives it presence, but the tagline does no real work. The body copy explains the platform reasonably well, but the disconnect between a vague inspirational headline and an e-commerce value proposition creates only loose fit — this reads more like a brand awareness post than an e-commerce ad driving product discovery or purchase.",claude-sonnet-4-6,2026-06-06
1328371249156562,Scentbird,ecommerce,feed,designed-ad,true,30,,fair,,fair,good,good,"The headline '50% off Your First Month' is functional and clear but generic for a subscription fragrance service — it doesn't differentiate Scentbird from any other discount offer. The image is well-composed and brand-coherent: it showcases the signature Scentbird cases in a luxury box with recognizable designer fragrance bottles flanking the composition, plus a hand adding a tactile, lifestyle element — this tells the subscription story visually. The '$9 A FREE CASE' price badge baked into the image reinforces the value prop and creates tight fit with the overall offer, though the headline and image price claims differ slightly (50% off vs. $9), creating a minor coherence gap.",claude-sonnet-4-6,2026-06-06
1329180335747468,Gymshark,ecommerce,feed,designed-ad,true,39,,good,,bad,fair,fair,"The headline 'Shop Best Sellers' is generic and does zero specific work — it could belong to any retailer in any category. The image is a clean, brand-coherent product-on-model shot with the 'ELEMENT BASELAYER / Starting from $28 / GYMSHARK' text overlay baked in, making it a designed ad with text. The disconnect between the actual ad headline ('Shop Best Sellers') and the image text ('Element Baselayer') creates loose fit — the image is doing more storytelling than the headline, which undermines overall coherence.",claude-sonnet-4-6,2026-06-14
1331671055092918,SpoiledChild,ecommerce,feed,designed-ad,true,220,,good,,fair,good,fair,"The headline 'Try A Full Size Product Before You Buy' is functional and has a clear risk-reversal hook but lacks specificity about what makes this collagen worth trying. The image is well-executed — clean white aesthetic, product on a pedestal with branded box, bold orange typography declaring '2025 Collagen of the Year' with a CTA button baked in, making it visually distinctive and brand-coherent. Fit is loose because the body copy references 'SpoiledBrain' and snacking/satiety, which is a different product line entirely from the collagen shown in the image, creating a disconnect between the visual and the copy story.",claude-sonnet-4-6,2026-06-06
1337349798168073,Rid'Up,ecommerce,feed,designed-ad,true,204,,bad,,fair,fair,good,"The headline is functional and mentions the product category (étriers/stirrups) with a low-risk angle, but it's fairly generic as a hook. The image is a designed-ad card overlaid on a blurred equestrian lifestyle background, featuring the Rid'Up logo, a 30-day trial guarantee, and a returns icon — all text-heavy and deliberate. The fit is tight: the guarantee-focused copy, the equestrian context visible in the background, and the brand identity work cohesively to communicate a risk-free trial proposition.",claude-sonnet-4-6,2026-06-06
1343720300925729,Vuori,ecommerce,feed,designed-ad,true,67,,good,,good,good,good,"The headline leverages a celebrity name drop (Tom Holland) with a clear editorial hook, stopping scrollers with both the name and the implied curation angle. The image is clean and brand-coherent — multiple denim washes folded on a rack against a warm neutral background with a minimal editorial layout including 'SS—2026', 'Tom Holland Edit', and 'Play It As It Lies' labels alongside the Vuori wordmark, making it feel premium and fashion-forward rather than generic e-commerce. The copy, image, and headline all align tightly around the same product launch story, giving the ad strong coherence across all three dimensions.",claude-sonnet-4-6,2026-06-14
1345672770737909,iHerb,ecommerce,feed,designed-ad,true,64,,bad,,bad,good,fair,"The headline is a generic brand name + category descriptor that does zero emotional work — completely forgettable for a scroller. The image is the real star: it uses a clever 'apology letter' format in iHerb's on-brand green/white palette, with the self-deprecating 'We're sorry...' hook baked directly into the design as large display text, which is distinctive and scroll-stopping. The fit is loose because the headline and body copy are bland summaries that don't match the wit and voice of the image's apology-letter creative — the image does far more heavy lifting than the surrounding ad copy deserves.",claude-sonnet-4-6,2026-06-06
1346995360592681,Personalized Family Gifts,ecommerce,feed,designed-ad,true,45,,bad,,fair,good,good,"The headline 'Hit a Home Run This Father's Day' is functional and thematically consistent with baseball but relies on a common sports idiom — it's forgettable on its own without the image doing the heavy lifting. The image is genuinely strong: a well-rendered action figure blister pack design with personalized names ('DADDY 30' and 'HENRY 18'), baseball theming, and an 'I Caught the Best Dad' headline baked in — it's distinctive, emotionally resonant, and clearly communicates the personalized gift angle. Fit is tight: the baseball theme runs through headline, body copy, and image coherently, and the personalization value prop is visually demonstrated by the names on the jerseys; hasText is true due to the prominent overlay text on the product packaging itself.",claude-sonnet-4-6,2026-06-06
1364475874383934,Raskol Apparel,ecommerce,feed,designed-ad,true,1146,,bad,,bad,fair,fair,"The headline 'Unique gym wear' is generic and does zero work — it could apply to any apparel brand and gives no reason to stop scrolling. The image is a lifestyle shot of two gym-goers wearing branded tees in a gym setting, which fits the category and has some authentic energy, though it's not a striking composition. The body copy leans into a playful niche identity (#certifiedmusclemommysboy) that actually has more personality than the headline, creating a mismatch where the best hook is buried; the shirts themselves have visible text ('Thick Thighs Crush Guys'), so hasText is true.",claude-sonnet-4-6,2026-06-06
1366789825509204,Vuori,ecommerce,display,designed-ad,true,16,,good,,fair,good,good,"The headline 'Introducing: The Coast Collection' is functional but generic — a collection launch announcement without a specific hook or emotional pull. The image is strong: clean lifestyle shot of a man wearing the shorts, dark neutral tones, minimal and brand-coherent for Vuori's premium athleisure aesthetic. Fit is tight — the text overlay 'New Summer Cotton Styles Are Here' reinforces the visual, and the overall composition feels consistent with Vuori's brand identity and the apparel category.",claude-sonnet-4-6,2026-06-14
1367695775028284,Vuori,ecommerce,display,designed-ad,true,124,,good,,good,good,good,"The '20% Off Your First Purchase With Email Sign-Up' offer baked into the image functions as a strong, concrete headline with a clear value proposition and CTA. The lifestyle image is brand-coherent — a model wearing Vuori's earth-toned Restore Collection in a clean, minimal aesthetic that matches the premium athleisure positioning. Text overlay, logo, and offer are tightly integrated with the visual, creating a unified, conversion-oriented ad that clearly represents the D2C apparel category.",claude-sonnet-4-6,2026-06-14
1370773511494933,KGH Home,ecommerce,feed,designed-ad,true,135,,bad,,bad,fair,good,"The headline 'Cute, Comfy & Spring-Ready' is generic filler with no specificity — it could apply to any children's clothing ad and does no real work stopping a scroller. The image is a collage of colorful spring girls' outfits with the 'WALMART Girls Spring Fashion' text overlay baked in, making it a designed-ad with hasText true; the bright, varied palette suits the category but the grid layout feels like a Pinterest mood board rather than a deliberate ad composition. Fit is the strongest dimension — the body copy, influencer-curator framing (KGH Home), Walmart affiliation, and colorful product collage all tell one coherent story about affordable spring kids' fashion.",claude-sonnet-4-6,2026-06-06
1386029396119778,Vuori,ecommerce,display,designed-ad,true,123,,good,,fair,good,good,"The '20% Off Your First Purchase With Email Sign-Up' offer baked into the image functions as both headline and CTA — functional and clear but not emotionally resonant or scroll-stopping on its own. The image is well-executed: three Kore Shorts in distinct colorways are cleanly arranged on a warm taupe background with the Vuori wordmark prominently placed, feeling premium and brand-coherent. Copy, offer, product, and visual all tell one tight story — a classic acquisition offer presented in a polished, on-brand format that fits the athleisure category well.",claude-sonnet-4-6,2026-06-14
1386725866474615,Ohio Edison,ecommerce,feed,designed-ad,true,95,,fair,,fair,good,good,"The headline 'Smart meters are coming' is functional and clear but slightly passive — the image's baked-in text 'Your meter is about to get smarter' is actually stronger and more specific. The image is genuinely compelling: a close-up of gloved hands installing a real smart meter communicates utility, credibility, and urgency in a way that feels authentic to the energy/utility category. Fit is tight — the visual, the overlay copy, and the body copy all reinforce the same smart meter message cohesively; this reads unmistakably as a utility company ad.",claude-sonnet-4-6,2026-06-06
1407700501402226,Gymshark,ecommerce,feed,designed-ad,true,39,,good,,bad,fair,fair,"The headline 'Shop Best Sellers' is generic and does zero specific work — it could belong to any retailer. The image is clean and brand-coherent with a model wearing the Crest Tee on a neutral background, with the product name and price baked in as text overlay alongside the Gymshark wordmark. Fit is loose because the headline says 'Best Sellers' but the image specifically promotes one product (The Crest Tee at $22), creating a minor disconnect between the ad copy and visual messaging.",claude-sonnet-4-6,2026-06-14
1412864813861148,Forbes Advisor,ecommerce,feed,designed-ad,true,38,,fair,,good,good,good,"The headline leads with a specific price point ($4.99/serving) and stacks two bonus offers, giving scrollers a concrete reason to stop — it's benefit-dense and direct. The image is a well-composed designed ad with the Home Chef x Forbes Advisor co-branding banner, bold price callout, and three appetizing meal photos arranged cleanly on a branded green background — the food photography does real work. Copy, image, and offer are tightly aligned: the Forbes endorsement, price, and food visuals all reinforce the same 'affordable, quality meal kit' story, and the text baked into the image (price badge, logos, offer details) mirrors the headline copy exactly.",claude-sonnet-4-6,2026-06-06
1424657775789979,Fasteners Direct,ecommerce,feed,designed-ad,true,87,,bad,,fair,good,fair,"The headline 'Stock & Lock from Fasteners Direct' is functional but vague — it doesn't communicate a clear benefit or hook compared to the stronger 'Yes, We Have That' message baked into the image itself. The image is well-composed with a clean product spread, branded red/white color scheme, and persuasive copy overlay including a clear value proposition and tagline, making it do more work than the Meta headline. The fit is loose because the actual ad headline references 'Stock & Lock' (a specific program) while the image pushes a broad catalog/supplier message, creating a slight disconnect in narrative.",claude-sonnet-4-6,2026-06-06
1425045939346547,Vuori,ecommerce,feed,designed-ad,true,124,,good,,fair,good,good,"The headline is functional and clear but purely transactional — '20% off with email sign-up' is a standard acquisition offer with no brand differentiation or emotional hook. The image is strong: a fanned-out color spread of the Kore Short against a teal background creates a clean, premium visual that showcases product range while feeling brand-coherent with Vuori's elevated athleisure positioning. Fit is tight — the logo, offer text overlay, and product shot all tell one unified story, and the teal background ties the composition together cohesively; hasText is true due to the prominent '20% Off,' Vuori wordmark, and subhead baked into the image.",claude-sonnet-4-6,2026-06-14
1427364299408841,My Subscription Addiction Pets,ecommerce,feed,designed-ad,true,19,,bad,,bad,good,fair,"The headline 'Get 50% off!' is generic discount-speak with zero specificity — it could belong to any ecommerce ad and does no work to differentiate. The image is strong: an adorable golden doodle sitting in front of a Farmer's Dog branded box is authentic, on-category, and emotionally resonant — the kind of UGC-style content that performs well for pet food. Fit is loose because the actual headline shown in the image ('Here's Why I'm Not Going Back To Kibble Since I Switched To Fresh Dog Food') is far more compelling than the ad's declared headline, creating a disconnect between the image overlay text and the ad copy; hasText is true due to the overlay headline visible in the image.",claude-sonnet-4-6,2026-06-06
1428603282280909,Vuori,ecommerce,display,designed-ad,true,101,,good,,good,good,good,"The baked-in headline 'New Colors. Classic Performance.' is punchy and product-relevant — it does real work by pairing a newness hook with a brand equity claim. The image is clean and on-brand: a pale gradient background that mirrors the colorblock short's Storm Blue tones, product-centered with restrained typography and the Vuori wordmark anchoring the bottom. Fit is tight — the gradient background, product presentation, color callout ('Storm Blue Colorblock'), and headline all tell one coherent brand story with no visual noise.",claude-sonnet-4-6,2026-06-14
1437982287493993,AppScenic,ecommerce,feed,designed-ad,true,64,,bad,,fair,fair,good,"The headline '1M+ products. Fully automated.' is functional and specific with a concrete number, but it's not particularly punchy or emotionally resonant for a scrolling user — it states a feature rather than a benefit. The image bakes in '1M+ Verified Dropshipping Products' as a large text overlay over a lifestyle scene of someone packing a box with a laptop nearby, which is relevant but leans on a familiar e-commerce visual cliché. Fit is the strongest dimension — the packing/shipping scene, the stat overlay, the logo, and the body copy all cohesively tell the same dropshipping efficiency story, making the ad feel category-appropriate and internally consistent.",claude-sonnet-4-6,2026-06-06
1440948784471387,Vuori,ecommerce,feed,designed-ad,true,31,,fair,,fair,good,good,"The headline 'Put Comfort First' is functional but generic — it doesn't differentiate Vuori or give the product a specific reason to stop scrolling, though 'just dropped' in the body adds some urgency. The image is strong: a clean beach lifestyle shot with the pants as clear hero, styled in the exact 'Coastal Fog Heather' colorway being advertised, with baked-in text naming the product ('The Halo Easy Wideleg'), material ('DreamKnit™'), and new colorway — all deliberate focal points that make this a designed-ad with hasText:true. Fit is tight: the soft neutral palette, relaxed coastal setting, and copy about 'polished softness in new neutrals' all tell one cohesive premium athleisure story consistent with Vuori's brand positioning.",claude-sonnet-4-6,2026-06-14
1448070946803902,OREO,ecommerce,feed,designed-ad,true,64,,fair,,fair,good,good,"The headline 'Zero Sugar OREO Cookies' is functional but bland — it's basically a product name, doing little emotional or persuasive work compared to the baked-in image headline 'Satisfy Your Sweet Tooth With Zero Sugar,' which is the real hook. The image is strong: dark dramatic background, bold white typography, prominent product shot with the blue brand color popping — it feels premium and on-brand for a snack launch. Fit is tight because the image headline, product packaging, and body copy all reinforce the same zero-sugar benefit story coherently; hasText is true due to the large 'SATISFY YOUR SWEET TOOTH WITH ZERO SUGAR' overlay and 'ZERO SUGAR' packaging text as a deliberate focal point.",claude-sonnet-4-6,2026-06-06
1453798298935924,AppScenic,ecommerce,feed,designed-ad,true,61,,bad,,good,good,good,"The headline 'Stop China. Start shipping in 2–5 days.' is punchy, specific, and addresses a real pain point directly — it earns attention from dropshippers frustrated with long shipping times. The image is a well-executed comparison graphic (China dropshipping vs. AppScenic) with checkmarks/X marks and concrete benefits, which is a proven format that communicates value instantly. All three elements — headline, body, and image — tell a single coherent story about switching from China-based dropshipping to faster US/UK/EU suppliers, making the fit exceptionally tight.",claude-sonnet-4-6,2026-06-06
1454008182485636,OptiWize,ecommerce,feed,designed-ad,true,259,,fair,,bad,good,good,"The headline 'WLCM10 for 10% off' is just a discount code with no hook — it does zero emotional or informational work for a cold audience and wastes the prime real estate. The image is genuinely strong: a dark, branded composition with glowing joint-callout circles on a horse silhouette, the product bag center-staged, and bold benefit copy baked in — this is a purposeful, category-appropriate design. Fit between image and body copy is tight; both hammer the same 10-N-1 multi-benefit positioning for equine joint and muscle support, making the overall ad coherent even if the headline fails.",claude-sonnet-4-6,2026-06-06
1456738252912453,Vuori,ecommerce,display,designed-ad,true,65,,fair,,bad,good,fair,"No external headline was extracted, so headline scores bad by default. The image is clean and brand-coherent — a model wearing the product on a neutral background with a minimal, well-typeset overlay ('All New / The Daily Form Ankle Pant / In Hyacinth') that feels consistent with Vuori's premium athleisure aesthetic. The image carries the ad's full weight, but without a standalone hook headline to stop the scroll, the ad relies entirely on the visual, making fit only fair — the story is told mostly through the image text overlay rather than a cohesive headline-body-image system.",claude-sonnet-4-6,2026-06-14
1458147012754914,LUNA,ecommerce,feed,designed-ad,true,30,,bad,,bad,good,fair,"The headline 'LUNA Bar. Deliciously good.' is generic and wastes the celebrity angle entirely — it could apply to any snack brand and stops no one mid-scroll. The image is strong: a professional lifestyle shot with Jessica Alba in a studio setting, flanked by three product boxes with clearly readable LUNA branding and flavor names, making it a designed-ad with baked-in product text. Fit is only fair because the headline ignores the Jessica Alba hook that the body copy leans into, creating a disconnect between the weak hook and the stronger visual/body story.",claude-sonnet-4-6,2026-06-06
